It is the V 3.2 supplement for the 3DSpace Star Database.
1249|79085|||||||917734.00948555|-113473.45039146|380641.06313117|-13.53||1.14
1250|79283|145626||||||464393.01513913|511286.51583083|723136.07663333|-15.81|M...|1.605
1251|79057|||||||336474.25607021|583628.16086725|739029.0215348|-15|M2|1.712
1252|96538|||||||183354.94611033|960990.99276395|207066.85845584|-13.62||0.39
1253|24088|33448||||||-878231.78428758|-307258.18512808|-366471.4495543|-15.49|A0|0.108
1254|24080|269128||||||137887.67152433|-815166.85103474|-562574.61990991|-14.6|B2.5Iab:e|0.013
1255|79290|145134||||||923871.21908257|-355854.16449418|140815.96297937|-15.69|B8V|0.24
1256|79352|||||||580430.51786111|423740.40743119|695373.93675349|-15.57|M2|1.635
1257|24630|||||||-714075.23586234|-526001.09662413|-461973.52435469|-15.59|G0|1.179
1258|24568|||||||-803208.62051154|534315.85053914|263367.18967453|-15.88|K2|1.312
1259|78940|||||||714357.34242162|-656286.24143685|-242861.15761642|-13.42|Gp
1260|24648|||||||-993911.88514414|42055.59166924|-101834.5376641|-15.61|
1261|82313|||||||560540.82279948|566249.91428484|604280.86015088|-14.69|F5|0.387
1262|79038|144320||||||852592.60087467|-520945.80788991|-41239.42935524|-15.77|B2Ve|0.239
1263|24539|||||||-989347.99841739|140119.65360063|-39455.85986499|-17.24|
1264|24497|||||||-993120.36468361|83319.33120619|-82277.50731704|-14.45|
1265|20717|28222||||||-588653.81556292|-471064.68788297|-656951.39384096|-15.66|K1/K2III|1.162
1266|20621|282138||||||-953499.29874751|209028.14082476|-217130.86390748|-15.3|K5III
1267|20987|28685||||||-471260.71861677|-568284.73950956|-674511.873493|-16|K3III|1.367
1268|20947|276391||||||-932413.77802345|356598.01060991|-58667.31675325|-15.85|F5|0.891
1269|20565|||||||-902173.83750361|431365.91956342|-2288.06684511|-13.53||0.844
1270|20488|284402||||||-936917.49155492|69947.02679197|-342480.13591679|-15.71|G0|0.649
1271|97456|187282||||||563514.212103|823462.37539574|-66038.32907512|-14.57|WN4 (SB1)|-0.011
1272|81502|149591||||||862800.77250952|-491909.00944365|-116618.60288164|-15.94|G3III/IV|0.852
1273|21068|232968||||||-878448.5455311|472887.3125616|68594.65131581|-15.39|B8|0.227
1274|21028|||||||-674090.7185704|-410093.79835145|-614349.29316927|-15.17|G0|0.631
1275|21217|276542||||||-945517.11075567|314615.3868689|-83749.78282847|-15.83|B8|0.14
1276|97322|||||||837034.33970353|458238.45127264|-298983.75716204|-14.94|F8|0.71
1277|81309|149234||||||872621.82462198|-479129.00290865|-94689.34288166|-15.13|Md|1.5
1278|97330|||||||-48282.7544707|955345.93578671|291517.34988757|-15.87|M1|1.649
1279|81236|149387||||||964614.7161556|-171970.41831734|199860.38757084|-15.8|B7II/III|0.164
1280|21011|232966||||||-893655.1558865|447115.57557947|38309.16619979|-15.61|K7|1.478
1281|97570|||||||880900.15704709|269583.22790507|-389024.78567211|-12.95|A0IV/V|0.104
1282|19708|||||||-714608.49401199|-296202.62028675|-633718.32612486|-15.33|
1283|81740|||||||970488.42179382|-163056.18433611|177663.959124|-13.96||1.58
1284|81777|||||||552555.58914502|550896.563434|625456.36758073|-15.72|F7IV-V|0.48
1285|19357|25970||||||-901838.68770101|425914.58081367|-72684.81901915|-15.2|B9|0.484
1286|97644|186484||||||693527.23505294|-514473.52650364|-504318.70939974|-14.26|Md|1.5
1287|97594|||||||326158.84475868|941693.01589967|82668.27234083|-14.46|Bep + M5III|0.889
1288|81828|||||||340342.80979709|674131.13301021|655526.08845465|-14.29||1.031
1289|20473|27800||||||-823575.87258196|-196802.48179991|-531969.50552154|-15.93|K5|1.308
1290|20346|27736||||||-481051.53543949|-534998.19966055|-694526.35112765|-15.88|G8III|1.008
1291|81538|||||||124694.68025544|743495.17338605|657013.42562987|-12.99|K8|1.142
1292|81554|149250||||||739716.72431329|-618797.33413589|-264402.55583541|-15.71|Ap EuCr(Sr)|0.049
1293|81614|||||||509388.25612475|574111.31922282|641030.58177684|-14.8|F0|0.389
1294|81725|325935||||||945400.42148847|-323567.88041269|39004.99777262|-14.85|F0|0.59
1295|20135|286727||||||-885976.17000016|-56912.96743206|-460224.86681908|-15.37|K0|1.564
1296|20129|||||||-731164.01697071|637663.22926477|242454.93515528|-15.73|K2|1.529
1297|21564|||||||-944374.71643906|324318.37930549|-54529.64434249|-14.42|
1298|22629|||||||30089.93836048|-791891.76542261|-609919.97267723|-14.87||0.832
1299|22564|31063||||||-451457.63861645|-640199.75809979|-621555.03076162|-15.81|M1III:|1.668
1300|22742|||||||-604764.90082081|696543.23970998|386117.61143486|-13.83||0.669
1301|97231|338926||||||480644.49543256|876902.67612647|4698.40308725|-15.48|O8e|1.207
1302|22510|30710||||||-949694.99490956|-63490.88088691|-306672.62792394|-15.82|C4II|2.75
1303|80880|||||||532312.67357662|529652.78889867|660387.43909575|-14.05|
1304|80796|||||||822229.00835042|-548518.3450016|-151876.98754843|-13.97|
1305|22535|||||||-875625.78747069|-236812.90773854|-420950.21137651|-13.47|M10e|1.5
1306|22943|||||||-823542.80212072|-337277.35181031|-456093.50946164|-14.71|G4|1.261
1307|80755|328209||||||929177.53883773|-366285.04588074|49636.81928354|-15.27|O9.5Ia:|0.729
1308|23000|31730||||||-480135.58978179|-638648.62847945|-601330.26773465|-15.74|F8|1.313
1309|82101|||||||589255.73037862|536763.02589601|603873.71598369|-13.98|K0|0.972
1310|22766|||||||-548385.12236559|-588407.39305113|-594180.79977808|-14.32||0.617
1311|80780|||||||889786.76912606|-454305.58835273|-43421.24117167|-14.63|F8|0.522
1312|97202|||||||851277.50554516|-198613.57699673|-485674.66028356|-12.04|M2|1.47
1313|22799|286130||||||-961823.50605876|-38776.73007536|-270908.96494195|-13.99|F2|0.466
1314|81118|149168||||||961227.95180678|-124906.46414041|245842.99931825|-15.07|B9|0.08
1315|21766|29844||||||-360413.87015635|-658949.92571516|-660217.62443686|-13.99|M6e|1.5
1316|21917|||||||-796064.52253118|567094.34054227|211388.07955538|-15.13|B8|0.334
1317|97281|186943||||||437238.11578021|898836.63623724|30248.90653046|-14.81|WN+...|0.258
1318|21600|29411||||||-898907.00229533|-133398.24605357|-417337.9511759|-14.14|M6e-M7e|1.5
1319|81192|||||||831371.36042328|239613.90481391|501404.86961011|-15.35|F2|0.49
1320|97309|||||||508329.83744795|860973.26866107|-18037.35185387|-14.43||1.236
1321|21740|||||||-872640.16187625|-194202.83994372|-448089.64913806|-14.54|K2|1.132
1322|22285|29892||||||-759361.59978354|597206.23955788|258291.2451311|-15.72|A3|0.249
1323|22283|233008||||||-881472.19575578|458539.50783649|112906.47178519|-15.67|A3|0.194
1324|22348|287150||||||-924304.12583851|-126483.16849553|-360088.50086395|-15.71|A2V|0.36
1325|80947|148221||||||750074.98205846|-615440.39885983|-242116.24268667|-14.85|F0V|0.412
1326|22095|276757||||||-950090.18826765|309914.56740789|-35792.98271845|-15.2|K0|1.481
1327|22079|||||||-871181.84484624|475961.07128961|120427.67910619|-15.06|A2|0.305
1328|22282|||||||-919378.82976136|390452.66665016|47841.85852484|-15.55|B8|0.144
1329|22225|30284||||||-948293.86392713|-46830.74281031|-313919.39507737|-15.82|K2|1.26
1330|82899|||||||864658.18364868|-476756.6979335|-158331.68583217|-12.73|
1331|77830|||||||644334.3331128|284222.57242245|709965.58028587|-13.9|F0
1332|94821|180490||||||930351.68440421|246890.62717993|-271092.42596068|-15.74|K1III|1.256
1333|77798|||||||716207.45329696|197305.56870519|669415.83148972|-13.02|A/F|0.19
1334|77929|||||||707525.00339491|217180.53328028|672488.7898457|-14.34|A2|0.05
1335|29022|||||||-948330.6928827|-307427.51131122|-78468.08173794|-13.48|F7
1336|29070|251971||||||-991980.79258196|-122946.31340203|29297.57171556|-15.84|F0|0.49
1337|77920|||||||912762.78657448|-263378.53665035|312242.21377315|-15.1|K0|1.19
1338|94654|179772||||||930387.48406866|-34982.14114233|-364905.24379012|-14.68|F0V|0.419
1339|29988|||||||-962924.93391727|-269763.42346631|-1823.90172268|-13.25|Be|1.7
1340|77566|||||||837430.58464924|-546494.61397336|-7275.11999642|-13.56|
1341|30443|256577||||||-923724.99594436|-381030.87436316|-39340.15101878|-15.27|B2IV:pe...|0.13
1342|77716|||||||382830.41556807|503105.68601719|774807.22462425|-14.16|B2|-0.162
1343|94737|||||||411037.66635406|896115.61124125|167404.94866626|-12.75|
1344|29961|||||||-856499.76656975|-497716.83622569|-136697.09674719|-15.25|N0|2.814
1345|77630|||||||620165.45910002|297930.55106086|725694.54005313|-15.88|G0|0.473
1346|28472|||||||-995248.77959865|-96743.27707766|10982.17971072|-14.44|B3|0.537
1347|28331|40807||||||-329654.13495303|-827960.88678721|-453661.68699612|-15.55|G8IV|0.976
1348|28598|41013||||||-790313.95852234|-556562.29002767|-256207.45551504|-15.1|A0|0.066
1349|78050|142977||||||282742.41433499|578476.66664873|765128.87833899|-15.96|K0|0.934
1350|78065|||||||871632.34942435|-56975.24096172|486837.26540215|-15.2|G0|0.888
1351|27994|290956||||||-865822.27149675|-447428.36587771|-223963.50734684|-14.73|F8V|0.549
1352|28299|40609||||||-582053.87746915|-719811.11748816|-378266.10259534|-15.95|K3III:|1.503
1353|28124|249388||||||-995962.8554542|-89704.97353181|-3315.51164266|-15.41|B8|0.125
1354|28871|||||||-993435.27689132|-111493.40196918|25604.66132018|-14.11||1.238
1355|77987|||||||679166.88629932|254537.85032885|688435.23977081|-15.28|F0|0.39
1356|94928|||||||935681.89221151|181549.79302241|-302554.89080427|-15.31|K0|1.676
1357|28918|41662||||||-800938.51826467|-551792.19191535|-232428.1755132|-14.8|A0|0.366
1358|95117|||||||-9547.52009188|942395.30433033|334364.32291674|-14.11|F8|0.562
1359|95140|349972||||||588694.24699793|807084.63852835|45311.71985912|-15.5|A2|0.1
1360|77994|||||||843842.0001524|-536395.26204181|-14494.92125773|-14.6|O9.5IV|0.55
1361|94961|||||||592453.26699597|803940.18883335|51758.95698884|-13.5||0.518
1362|77551|||||||257052.27162929|575034.34429096|776698.39470908|-15.17|K0|1.108
1363|31437|259841||||||-982149.9088262|-87832.11307996|166334.7914093|-14.7|F5V
1364|82953|||||||358771.27035101|699475.02505575|618076.24566052|-14.56|G0|0.476
1365|31481|||||||37033.34151442|-900527.97339156|-433217.86623525|-12.61|pec(NOVA)
1366|77127|139853||||||731986.54601|-656990.14044738|-180441.39778995|-15.84|K1III:|1.41
1367|82945|152997||||||885851.05288759|243706.5677342|394810.04200502|-15.27|G5|0.971
1368|77491|140292||||||673114.01472136|-689768.22907766|-266715.03393161|-15.15|A2IV/V|0.178
1369|94294|179153||||||825870.5932956|556751.04959957|-89252.7500779|-13.87|R8|1.535
1370|31365|259954||||||-916456.36755237|-400131.4711806|1610.6338968|-15.94|B2IV|0.089
1371|94196|178443||||||925524.73945544|-94369.47317865|-366740.77127296|-15.01|F8|0.698
1372|31775|||||||-661468.13047891|-726153.27557301|-187513.17717128|-15.89|A0|0.08
1373|76951|||||||679299.63379739|189915.67266056|708861.24406385|-15.78|K|0.801
1374|83025|326463||||||962653.65314384|-270220.27579164|16690.31038471|-15.09|B8|0.32
1375|31516|||||||-895295.8418427|-445125.32356012|-17573.93655648|-15.61|B5|-0.022
1376|31500|||||||-686544.30227177|-703255.19647747|-184631.87869972|-17.63|
1377|31695|46703||||||-895906.95481512|291386.85620138|335327.68140331|-15.93|F7IVwe|0.464
1378|82996|||||||465243.26230779|648881.0786936|602081.7227351|-13.93|F0|0.355
1379|30958|258192||||||-979219.65386256|-176696.43759526|99535.78059487|-15.98|A0|0.148
1380|30940|||||||-356817.10160663|-864188.88716058|-354766.03838263|-12.38|Fp
1381|30997|258213||||||-985126.09734005|-49741.86158441|164476.40143718|-12.15|K2III...|1.2
1382|30987|258187||||||-985404.06286532|-91556.92299347|143514.18034431|-13.99|F5V|0.509
1383|94466|||||||922549.18077698|-90764.1450737|-375053.77070918|-14.95|
1384|30449|44388||||||-938559.77952169|220044.97105438|265868.20128712|-14.8|CVIIe+|2.45
1385|77546|141552||||||844739.42474788|-35649.54763525|533988.87990807|-15.94|K0|1.057
1386|94438|180162||||||200181.37271498|940178.054521|275666.81744347|-14.76|M5IIIevar|1.5
1387|94407|179407||||||898372.85430878|400433.36217783|-180497.99937874|-15.59|B0II:|0.09
1388|31050|||||||-977553.20825443|37096.63276509|207397.563199|-15.12|F5|0.491
1389|31157|||||||-906177.08428093|280960.24359243|316076.93402575|-14.17|M0|1.26
1390|77498|330076||||||862386.34566509|-502867.94801005|58419.65569163|-15.63|M0|1.823
1391|31007|||||||-360585.05246693|-864185.46039718|-350944.0468936|-12.6|Fp
1392|77500|327420||||||878383.45690949|-465504.70235191|108384.05066958|-14.7|F2|0.511
1393|31045|||||||-764917.80598999|-625149.39584435|-155206.05451117|-14.72||0.307
1394|31044|258480||||||-980084.80244657|-165839.76440011|109229.54564363|-15.54|K2|1.227
1395|25912|36562||||||-642754.27811251|-622822.73302368|-446048.09012074|-15.79|K1III|1.201
1396|25892|269697||||||112197.06400441|-835744.66954808|-537533.99096811|-14.7|G0|0.402
1397|26047|||||||-520246.49128315|-703746.23252623|-483823.28514438|-15.65|K0|1.025
1398|25927|||||||-799615.26174336|-479308.6055312|-361771.66979582|-13.44|
1399|25822|269661||||||147772.63511824|-832198.4595849|-534424.07455613|-14.65|B9Ia0:|0.138
1400|95824|||||||809709.49240416|561998.27522904|-168903.90731206|-15.62|K2|1.567
1401|95811|||||||891296.11098698|-135279.62056418|-432771.54525818|-14.83|
1402|25836|||||||-816057.06590409|-457200.38632143|-353579.85070926|-12.91|
1403|78552|||||||715831.14547045|-657961.88571914|-233819.3546237|-14.22|Gp...|1.114
1404|78560|||||||620133.02992721|349287.87128459|702448.13898514|-15.05|K2|1.388
1405|26365|245380||||||-994364.71077379|-67217.92181792|-81978.4640287|-15.41|B8|0.149
1406|26281|245199||||||-988261.45799494|-104781.56646679|-111175.60384771|-15.59|F8|1.42
1407|95704|||||||699647.20158632|-531588.61361281|-477396.74130446|-13.35|
1408|26111|||||||-757429.29571396|566196.93247956|325148.87389555|-14.57||1.05
1409|26247|||||||-724756.25582938|594943.06195416|347521.27212994|-14.79|M6|1.353
1410|95676|182610||||||897213.28388534|-120488.37309016|-424842.8064331|-15.47|Me|1.5
1411|96005|||||||801116.53681232|573725.89571495|-170443.33920929|-14.73|
1412|96073|||||||306540.09852528|937687.75593905|163628.52115399|-15.67|F8|0.56
1413|78767|143795||||||869078.4797486|-494644.34055981|5376.06232183|-14.4|B9|0.212
1414|95948|183390||||||921276.83508806|84598.74073494|-379595.25438353|-15.85|K4III|1.631
1415|78786|||||||848069.79508553|54816.60751043|527041.35105871|-13.17|G5|1.064
1416|25239|243257||||||-965695.06182391|-159587.82332051|-204852.78443815|-14.31|F5V|0.32
1417|25380|35344||||||-983374.76054413|179056.60481139|30209.34960453|-15.7|B9|0.007
1418|25275|243335||||||-964284.23476258|-165881.86815957|-206492.16306842|-15.98|G0III|0.58
1419|78741|||||||279189.0667143|604259.89176331|746273.49827644|-15.44|M0|1.726
1420|95894|239110||||||18222.31359127|952969.98735848|302515.53716984|-15.13|B8|-0.125
1421|25782|36200||||||-911195.19668883|-312294.85970233|-268691.64984618|-15.23|A0|0.218
1422|25704|||||||-966661.1248934|240949.11177518|86657.97212151|-15.1|N0v|2.1
1423|78757|143344||||||735196.39829319|-643180.43006254|-214020.39263838|-14.53|B6III:|-0.018
1424|25642|278195||||||-970594.44442907|228551.64599945|75567.02187994|-15.25|F6.7|0.82
1425|25660|||||||-455646.44899453|-726363.79545396|-514569.84943231|-15.95|K5|1.625
1426|25644|||||||-793013.54031084|-478168.72837406|-377470.85764875|-14.48||0.387
1427|26403|||||||-813332.68141864|-476651.22969454|-333606.93484997|-14.9|A5II-IIIeva|0.276
1428|78190|||||||815567.49480537|73816.86968588|573934.33270379|-15.57|M0|1.992
1429|27464|||||||-821499.93789062|483287.95596745|302606.26042653|-16.33|G5|0.719
1430|27540|||||||-797164.6711424|511305.68925159|321083.99613265|-15.95|K5|1.396
1431|27467|||||||-845697.14399257|-463025.59715087|-265336.85183046|-12.63|
1432|95419|182492||||||693421.67486506|719240.22851312|-43124.11425564|-15.78|A0|0.07
1433|27376|38542||||||-999959.11871546|-6686.67960254|6081.55118142|-15.99|B8|0.089
1434|78212|||||||33765.60373003|694375.11614364|718821.08664109|-15.25|K5|1.438
1435|82627|||||||974198.29776809|-31977.57164028|223416.23637442|-14.69|G0|0.782
1436|27981|39870||||||-808952.995839|-521828.25676791|-270721.86548977|-12.25|F5...|0.503
1437|27867|||||||-988403.71028255|112631.96504188|101843.54844258|-15.83|K0|1.5
1438|27984|||||||-810035.91165078|491102.56105326|320406.10595169|-14.9|G5|1.159
1439|82705|152421||||||979366.06795218|-73650.3964243|188195.11682749|-15.23|G8V|0.852
1440|27784|||||||-997631.38133855|40539.53523948|55570.96399547|-14.78||1.44
1441|27584|||||||-998200.11725466|39486.90898174|45135.97485677|-14.47|
1442|78095|||||||915446.83651123|-316004.81576206|249193.4202073|-14.97||1.326
1443|82683|234362||||||127140.24256597|768874.03291655|626632.64468253|-15.6|K7|1.358
1444|82555|151821||||||898999.51285336|-426742.90602428|-98437.63347741|-15.9|B9IV|0.104
1445|26856|246421||||||-994567.70683403|-80682.56046183|-65767.16864906|-14.78|B8|0.182
1446|26972|||||||-943724.62077233|285553.01943468|166862.84881646|-15.18|K0|1.046
1447|78512|||||||-134842.48748713|742900.93228937|655679.96841289|-15.24|K1IIpevar|1.425
1448|26583|245983||||||-915500.72287252|-327672.2870781|-233429.37858178|-14.42|F2|0.414
1449|26554|||||||-991767.80621144|119890.6754991|44974.63946036|-12.83|
1450|26745|269982||||||142603.00746143|-841044.06422378|-521832.67731259|-14.2|A5Ia:|0.347
1451|26675|||||||-988294.71084137|139082.66480779|62685.37929989|-13.09|M7-M9e|1.5
1452|78385|||||||917182.60959554|-204992.40922488|341692.26785244|-13.96|
1453|27198|247149||||||-996516.7289382|70613.08454908|44363.49735987|-15.74|B3|0.162
1454|78307|||||||572823.1861286|381054.54818579|725721.35678127|-14.05|M2|1.5
1455|27297|38939||||||-280005.81517256|-821670.66709284|-496441.47629602|-14.49||0.656
1456|95596|||||||409852.71467132|902997.34207208|128903.35122378|-14.72||0.405
1457|26978|||||||-967869.21257566|218081.54587451|125177.96744464|-15.84|M0III|2.139
1458|95493|181434||||||752553.97274101|-459807.37789186|-471423.44579056|-15.16|F0/F2V
1459|78460|||||||165277.91166897|649931.0777944|741804.22847052|-15.21|M0|1.589
1460|67760|||||||667996.21111446|-680850.45479107|300370.53325709|-12.1|
1461|55789|||||||276223.85250105|-915716.13423003|291826.8825656|-14.99||1.226
1462|67713|120851||||||570003.32341563|-414057.38086739|709684.47772981|-15.56|K0III/IV|1.256
1463|67733|||||||212293.04748994|111211.50056343|970857.67945149|-15.18|F0|0.354
1464|55771|99454||||||426189.47823983|-894401.83375677|-135672.23384397|-15.26|B8II|0.113
1465|55753|||||||275028.15544914|-916134.222489|291643.93543361|-14.86||1.008
1466|55787|||||||275879.55083384|-915628.27787801|292427.62334547|-14.06||1.141
1467|55775|||||||276426.7544594|-916102.27502713|290419.44761854|-14.21||1.1
1468|55826|||||||357316.92625808|-929193.90543254|94456.20846787|-15.89|
1469|88789|317084||||||996476.60885315|48353.19572221|-68530.10809757|-14.96|N0|3.36
1470|86257|||||||791716.8017921|-528577.50002938|-306251.90587726|-14.2|Gp
1471|88734|||||||244282.1097193|858992.85434722|449952.75746501|-13.85|
1472|56271|100257||||||44934.50716913|-680890.64942688|731004.96826238|-15.84|K2|1.407
1473|55987|||||||417544.22622094|-904572.18727394|-86051.9478957|-13.49|
1474|55832|99478||||||165183.55564349|-841176.49798819|514912.91368789|-15.17|G8IV|0.985
1475|56113|||||||-198334.74347653|-304434.58770008|931656.43290625|-15.78|M2|1.469
1476|56088|||||||-294620.4501071|-100229.06419816|950344.23130076|-14.97|F3|0.355
1477|55023|||||||-112312.25147687|-571361.5861252|812977.17749869|-14.94|K5|1.545
1478|67872|||||||-229514.7890161|573038.10419669|786734.57345576|-14.86|G5|0.847
1479|89018|348058||||||676721.00580731|675159.35484878|293612.82103434|-13.07|M0|1.5
1480|67866|||||||59901.53596513|294481.89694923|953778.5113455|-15.87|M0|1.53
1481|54918|||||||227872.40365732|-921106.71181862|315650.44170383|-13.06|Fp
1482|67917|||||||353513.15204495|-56478.20968245|933723.29191705|-15.98|M5|1.444
1483|67906|||||||646702.56819855|-762739.50028105|1787.75436507|-14.97||0.145
1484|54948|97950||||||368401.85195665|-929621.29776436|-9117.67942032|-16.15|WN6 + O5|0.954
1485|55138|||||||229129.24821885|-915606.23397187|330399.18761337|-15.77|K2|1.662
1486|55590|||||||-479171.97629694|472820.17140019|739483.81477769|-15.93|K0|1.302
1487|88923|166382||||||496711.55397396|782683.88865484|375078.00826261|-15.35|M2.5e-M8e|1.118
1488|55715|||||||291379.10009746|-922987.00291054|251379.78339722|-13.47|Fp
1489|55624|99044||||||157649.06062828|-846858.30957982|507913.95850667|-15.76|K3III:|1.348
1490|89013|||||||959317.35139618|278106.33744309|48652.98522838|-14.16|G5|1.83
1491|55203|98230|||x/53|UMa|Alula Australis|-342099.62607075|-92319.99239391|935118.239658|-21.21|G0V|0.606
1492|55524|98927||||||380526.78253716|-924768.94776073|-750.42739804|-15.72|B1.5Ve|0.053
1493|86197|320102||||||995503.95078684|-92666.45592528|-19613.20974428|-13.85|WN+...|0.68
1494|57294|||||||466603.67938358|-856714.32697985|-219820.04687947|-12.39|
1495|67363|||||||48242.99619612|279600.14181523|958904.38424705|-15.64|G5|0.87
1496|67251|119814||||||644545.86370214|-761362.86421738|69900.42243206|-15.82|B8/B9II|0.097
1497|67286|||||||631633.1831658|-596983.51982438|494620.11096185|-12.93|Fp...
1498|57113|||||||320578.34572521|-894149.79291019|312608.77473627|-13.57|Fp
1499|57095|101736||||||313757.80335236|-891195.9793934|327603.94617501|-15.37|F0V|0.383
1500|67394|||||||430660.51927757|-210035.52625377|877733.83438024|-14.86|K0|1.04
1501|57190|||||||349299.44372744|-904347.36905178|245243.36511135|-14.18||0.732
1502|57357|||||||-279667.40517566|5981.43935365|960079.01473265|-14.72|K1III|1.2
1503|57481|||||||260037.012619|-834997.82743148|484931.0214594|-13.25|Gp|0.77
1504|57478|||||||-242068.46208618|-66008.4559799|968011.87924759|-15.94|K0III|1.06
1505|57625|||||||100139.7201717|-641842.11701806|760269.83543147|-13.43|F5
1506|57573|102508||||||-308340.88437437|95034.65536072|946517.68561831|-15.97|G8III|0.93
1507|67204|||||||631013.3648698|-775672.65549359|-12370.33037266|-14.02||0.16
1508|57412|||||||-232652.66734854|-92318.68497629|968168.99932335|-14.91|K2|1.37
1509|86369|160311||||||806718.85186379|488667.14110896|332278.72672514|-15.48|A0|1.2
1510|57429|||||||-429905.65985854|430277.97172764|793752.57327313|-15.48|F2|1.251
1511|88573|||||||936444.62373108|-266701.73846494|-227907.17629155|-13.88||1.47
1512|88597|313846||||||991640.77719394|128171.48077906|-14854.79579466|-15.14|WN...|0.809
1513|88559|||||||452284.10502966|795324.67517928|403605.89759068|-14.86|K2|1.261
1514|67632|120658||||||653864.18451354|-624182.4388649|427617.47574689|-15.7|K0III|1.154
1515|56405|||||||-59821.69303174|-518501.61104149|852981.55400971|-14.73|R...|1.39
1516|67684|120562||||||649012.26457916|-759720.9726389|40075.18471418|-15.76|F2IV|0.49
1517|67659|120560||||||653522.53357123|-753321.48789972|73579.13895697|-15.65|B8/B9II|-0.004
1518|88679|165086||||||970793.81057221|-162122.07959171|-176849.78741234|-15.19|F0/F2V|0.448
1519|88546|234552||||||125843.14742827|871499.23550278|473975.26934702|-15.5|K0|1.032
1520|57037|||||||483057.78183553|-764406.99001363|-427009.41019897|-14.16|K5V|0.985
1521|67626|||||||655751.9411251|-631986.76809995|413014.40473421|-14.31|M5e|0.979
1522|67622|120725||||||502955.058416|-303403.33390307|809309.81178955|-15.65|K2|0.918
1523|57085|||||||241041.97573258|-839365.16433096|487199.76855271|-13.4|Gp...
1524|56914|||||||-253781.20479517|-100605.72603062|962016.00931194|-14.08|F2|0.471
1525|56843|||||||-238897.7963806|-140563.30956546|960817.85179835|-14.27|G0|0.64
1526|88534|||||||797885.70918235|552655.09689237|240729.5805737|-14.43|G8III|1.48
1527|56934|||||||370692.66974998|-915443.67678919|156679.40873132|-12.53|
1528|89842|168368||||||969167.77845635|245772.41707018|-17601.3206023|-15.63|B2Ib/II|0.296
1529|53116|||||||-347430.44595571|-331066.76535413|877318.48014562|-13.94|F5|0.479
1530|53310|||||||163722.21765181|-940354.25632129|298207.22957791|-14.18|
1531|53216|94233||||||-448435.29952924|-36437.30910354|893073.02061952|-15.81|K2|1.211
1532|89915|315534||||||986765.50413863|142778.43877323|-76865.1675374|-15.6|M0|1.534
1533|68992|123113||||||681965.37512853|-727658.29041135|73726.04098604|-15.57|B3V|0.016
1534|89903|||||||913409.72377203|-289219.6359991|-286417.18552739|-13.09|Gp
1535|52988|||||||225436.2203936|-960148.40320668|165203.50205488|-14.2|M5e|1.5
1536|68925|||||||428109.68416526|-74581.61538887|900644.23492989|-15.85|K0|1.077
1537|68871|||||||696523.73416347|-681740.62234725|223792.75340273|-13.9||0.519
1538|85767|||||||739502.29980201|-584629.45706644|-333683.43996377|-13.32|
1539|53491|||||||320585.39717256|-947188.74114994|7568.2793642|-13.81||0.441
1540|89738|||||||970936.91518759|-125045.42580847|-204071.7151012|-14.33|Gp|0.833
1541|68910|||||||694306.86145336|-695843.9542407|183678.99978533|-14.25|F0|0.34
1542|68921|123236||||||581934.84206763|-315341.24622103|749607.4416484|-15.99|K5|1.45
1543|53391|||||||-419985.79610434|-106388.49829139|901273.91124866|-15.4|G5|0.897
1544|53332|||||||349768.19661069|-934297.53855377|-68914.67867944|-14.33||0.769
1545|85644|||||||237104.37014996|804390.36930835|544736.48422765|-15.85|M2|1.605
1546|69189|||||||404622.25826656|-20665.5283031|914250.65006666|-15.22|F5|0.7
1547|52400|||||||106799.937679|-941805.99827449|318738.02239824|-13.4|Gp|0.97
1548|90106|168735||||||960455.07646469|-152662.76312043|-232852.46836623|-15.32|G8III|0.966
1549|69221|||||||194143.47586505|232547.91669905|953011.46020905|-15.71|G5III|1.08
1550|69233|123553||||||672813.08248431|-739806.41143246|2830.41247685|-15.78|B7/B8Ib/II|0.198
1551|52184|||||||-461701.2159968|-145464.08569284|875027.64197376|-15.53|G8III|1.201
1552|69192|123635||||||706761.46836453|-648923.39816454|281754.22048347|-17.28|B9II|0.031
1553|69060|123454||||||607900.72689697|-350705.49681515|712363.54037871|-15.94|K1III|1.299
1554|52719|||||||-259418.88636863|-549107.82893377|794470.03987997|-15.55|K2|1.021
1555|52651|||||||246956.77926388|-963780.70404018|100686.59380803|-13.1|K
1556|52851|||||||-467952.27161887|-19442.72385135|883540.59070213|-14.81|F8|0.529
1557|85750|||||||856271.04976887|405369.67097352|320117.68380815|-15.58|R...|1.927
1558|90085|314531||||||984968.44527997|152228.86761054|-81631.11680493|-15.65|M0|2.3
1559|90099|168476||||||878979.87307752|-352880.11264584|-320733.75598241|-15.7|B5p|-0.01
1560|69024|||||||215809.07134949|195516.94452825|956661.1681431|-13.7|
1561|52589|||||||126166.159007|-944207.0687362|304226.53426035|-12.81|Fp...
1562|54335|||||||247145.92712448|-942643.75521983|224366.32280068|-14.08|G|0.59
1563|54309|||||||237022.60905036|-940684.9081073|242756.64989638|-12.75|Fp
1564|86168|||||||910124.93112124|-365408.22409278|-195318.45553741|-13.53||0.411
1565|68297|121968||||||504567.11726207|-246370.32790032|827474.20455541|-14.74|B5|-0.18
